0.36,-0.884696102070675,-1.47269658319418,-2.14007191346845,-2.67304638768061,-0.884696120732636,1.83449204793024e-05,1
0.362,-0.884635717461722,-1.47258632153663,-2.13943198048335,-2.6737967123372,-0.884635736332453,1.85501436751313e-05,1
0.364,-0.884575001042205,-1.47247605976121,-2.13878823929247,-2.67455084605445,-0.884575020122874,1.87565149692116e-05,1
0.366,-0.884513952850332,-1.47236580744234,-2.13814068573856,-2.67530878341545,-0.884513972142107,1.89640345720343e-05,1
0.368,-0.884452572923887,-1.47225557419175,-2.1374893156422,-2.67607051898822,-0.884452592427937,1.91727026974804e-05,1
0.37,-0.884390861300212,-1.47214536965826,-2.13683412480174,-2.67683604732585,-0.884390881017704,1.93825195628673e-05,1
0.372,-0.8843288180162,-1.47203520352761,-2.13617510899335,-2.67760536296676,-0.884328837948304,1.95934853889802e-05,1
0.374,-0.884266443108285,-1.47192508552219,-2.13551226397096,-2.67837846043493,-0.88426646325617,1.98056004001166e-05,1
0.376,-0.884203736612425,-1.47181502540084,-2.13484558546629,-2.67915533424009,-0.88420375697726,2.00188648241329e-05,1
0.378,-0.884140698564095,-1.47170503295867,-2.13417506918883,-2.67993597887799,-0.884140719147049,2.02332788924819e-05,1
0.38,-0.884077328998272,-1.4715951180268,-2.1335007108258,-2.68072038883058,-0.884077349800516,2.04488428402533e-05,1
0.382,-0.884013627949426,-1.4714852904722,-2.13282250604217,-2.68150855856624,-0.884013648972129,2.06655569062234e-05,1
0.384,-0.883949595451508,-1.4713755601974,-2.13214045048066,-2.68230048254005,-0.88394961669584,2.08834213328874e-05,1
0.386,-0.883885231537933,-1.47126593714037,-2.13145453976168,-2.68309615519393,-0.883885253005066,2.11024363665145e-05,1
0.388,-0.883820536241576,-1.47115643127426,-2.13076476948336,-2.68389557095697,-0.883820557932679,2.13226022571869e-05,1
0.39,-0.88375550959475,-1.47104705260716,-2.13007113522153,-2.68469872424556,-0.883755531510995,2.15439192588435e-05,1
0.392,-0.883690151629203,-1.47093781118195,-2.12937363252966,-2.68550560946366,-0.883690173771762,2.17663876293244e-05,1
0.394,-0.883624462376101,-1.47082871707605,-2.12867225693893,-2.68631622100305,-0.883624484746144,2.19900076304173e-05,1
0.396,-0.883558441866013,-1.47071978040122,-2.12796700395814,-2.6871305532435,-0.883558464464712,2.22147795279039e-05,1
0.398,-0.883492090128903,-1.47061101130334,-2.12725786907371,-2.68794860055305,-0.88349211295743,2.24407035916051e-05,1
0.4,-0.883425407194115,-1.47050241996222,-2.12654484774969,-2.68877035728818,-0.883425430253643,2.26677800954258e-05,1
0.402,-0.883358393090359,-1.47039401659136,-2.12582793542774,-2.6895958177941,-0.883358416382061,2.28960093174051e-05,1
0.404,-0.883291047845702,-1.47028581143778,-2.12510712752706,-2.69042497640494,-0.88329107137075,2.31253915397634e-05,1
0.406,-0.883223371487548,-1.47017781478177,-2.12438241944443,-2.69125782744398,-0.883223395247116,2.33559270489481e-05,1
0.408,-0.883155364042632,-1.47007003693671,-2.12365380655417,-2.69209436522389,-0.883155388037893,2.35876161356805e-05,1
0.41,-0.883087025537002,-1.46996248824885,-2.12292128420811,-2.69293458404695,-0.88308704976913,2.38204590950092e-05,1
0.412,-0.883018355996007,-1.46985517909713,-2.12218484773559,-2.69377847820529,-0.883018380466176,2.40544562263553e-05,1
0.414,-0.882949355444283,-1.4697481198929,-2.1214444924434,-2.69462604198108,-0.882949380153668,2.42896078335706e-05,1
0.416,-0.882880023905739,-1.4696413210798,-2.12070021361581,-2.69547726964683,-0.882880048855514,2.45259142249713e-05,1
0.418,-0.882810361403545,-1.46953479313352,-2.1199520065145,-2.69633215546554,-0.882810386594885,2.47633757134064e-05,1
0.42,-0.882740367960114,-1.46942854656157,-2.11919986637856,-2.697190693691,-0.882740393394195,2.50019926162969e-05,1
0.422,-0.882670043597093,-1.46932259190311,-2.11844378842447,-2.69805287856796,-0.88267006927509,2.52417652556941e-05,1
0.424,-0.882599388335344,-1.46921693972874,-2.11768376784605,-2.6989187043324,-0.882599414258434,2.54826939583267e-05,1
0.426,-0.882528402194932,-1.46911160064027,-2.11691979981445,-2.69978816521173,-0.882528428364291,2.57247790556616e-05,1
0.428,-0.882457085195112,-1.46900658527055,-2.11615187947813,-2.70066125542506,-0.882457111611916,2.59680208839458e-05,1
0.43,-0.882385437354309,-1.46890190428327,-2.11538000196283,-2.70153796918337,-0.882385464019735,2.62124197842702e-05,1
0.432,-0.88231345869011,-1.46879756837274,-2.11460416237151,-2.70241830068979,-0.882313485605336,2.64579761026186e-05,1
0.434,-0.882241149219243,-1.46869358826368,-2.11382435578436,-2.70330224413983,-0.882241176385448,2.67046901899231e-05,1
0.436,-0.882168508957567,-1.46858997471106,-2.11304057725875,-2.70418979372156,-0.882168536375928,2.69525624021227e-05,1
0.438,-0.882095537920053,-1.46848673849987,-2.11225282182921,-2.70508094361589,-0.882095565591747,2.72015931002179e-05,1
0.44,-0.882022236120768,-1.46838389044491,-2.11146108450739,-2.70597568799679,-0.882022264046976,2.7451782650322e-05,1
0.442,-0.881948603572865,-1.46828144139066,-2.11066536028202,-2.70687402103148,-0.881948631754766,2.77031314237286e-05,1
0.444,-0.881874640288562,-1.46817940221099,-2.1098656441189,-2.70777593688072,-0.881874668727335,2.795563979696e-05,1
0.446,-0.881800346279127,-1.46807778380906,-2.10906193096083,-2.70868142969901,-0.881800374975952,2.82093081518302e-05,1
0.448,-0.881725721554864,-1.46797659711704,-2.10825421572762,-2.70959049363478,-0.881725750510922,2.84641368755002e-05,1
0.45,-0.881650766125097,-1.46787585309599,-2.10744249331601,-2.71050312283069,-0.881650795341568,2.87201263605441e-05,1
